park_name,park_unit,state,year,month,month_name,date,visitor_count,average_temperature_f,precipitation_in,latitude,climate_zone
Death Valley,DEVA,CA,2016,8,August,2016-08-01,51487,94,0.9,36.46,desert
Death Valley,DEVA,CA,2016,9,September,2016-09-01,99805,92,0.9,36.46,desert
Death Valley,DEVA,CA,2016,10,October,2016-10-01,148124,85,0.9,36.46,desert
Death Valley,DEVA,CA,2016,11,November,2016-11-01,166342,76,0.9,36.46,desert
Death Valley,DEVA,CA,2016,12,December,2016-12-01,175056,69,0.8,36.46,desert
Denali,DENA,AK,2007,1,January,2007-01-01,16041,NA,2.1,NA,NA
Denali,DENA,AK,2007,2,February,2007-02-01,18332,NA,1.9,NA,NA
Denali,DENA,AK,2007,3,March,2007-03-01,25207,NA,2.4,NA,NA
Denali,DENA,AK,2007,4,April,2007-04-01,32082,NA,2.7,NA,NA
Denali,DENA,AK,2007,5,May,2007-05-01,41248,NA,3.1,NA,NA
Denali,DENA,AK,2007,6,June,2007-06-01,52705,NA,3,NA,NA
Denali,DENA,AK,2007,7,July,2007-07-01,64163,NA,2.7,NA,NA
Denali,DENA,AK,2007,8,August,2007-08-01,59580,NA,2.6,NA,NA
Denali,DENA,AK,2007,9,September,2007-09-01,48122,NA,2.5,NA,NA
Denali,DENA,AK,2007,10,October,2007-10-01,38956,NA,2.5,NA,NA
Denali,DENA,AK,2007,11,November,2007-11-01,32082,NA,2.5,NA,NA
Denali,DENA,AK,2007,12,December,2007-12-01,29790,NA,2.3,NA,NA
Denali,DENA,AK,2008,1,January,2008-01-01,15131,NA,2.1,NA,NA
Denali,DENA,AK,2008,2,February,2008-02-01,17292,NA,1.9,NA,NA
Denali,DENA,AK,2008,3,March,2008-03-01,23777,NA,2.4,NA,NA
Denali,DENA,AK,2008,4,April,2008-04-01,30262,NA,2.7,NA,NA
Denali,DENA,AK,2008,5,May,2008-05-01,38908,NA,3.1,NA,NA
Denali,DENA,AK,2008,6,June,2008-06-01,49716,NA,3,NA,NA
Denali,DENA,AK,2008,7,July,2008-07-01,60523,NA,2.7,NA,NA
Denali,DENA,AK,2008,8,August,2008-08-01,56200,NA,2.6,NA,NA
Denali,DENA,AK,2008,9,September,2008-09-01,45392,NA,2.5,NA,NA
Denali,DENA,AK,2008,10,October,2008-10-01,36746,NA,2.5,NA,NA
Denali,DENA,AK,2008,11,November,2008-11-01,30262,NA,2.5,NA,NA
Denali,DENA,AK,2008,12,December,2008-12-01,28100,NA,2.3,NA,NA
Denali,DENA,AK,2009,1,January,2009-01-01,12531,NA,2.1,NA,NA
Denali,DENA,AK,2009,2,February,2009-02-01,14322,NA,1.9,NA,NA
Denali,DENA,AK,2009,3,March,2009-03-01,19692,NA,2.4,NA,NA
Denali,DENA,AK,2009,4,April,2009-04-01,25063,NA,2.7,NA,NA
Denali,DENA,AK,2009,5,May,2009-05-01,32224,NA,3.1,NA,NA
Denali,DENA,AK,2009,6,June,2009-06-01,41175,NA,3,NA,NA
Denali,DENA,AK,2009,7,July,2009-07-01,50126,NA,2.7,NA,NA
Denali,DENA,AK,2009,8,August,2009-08-01,46545,NA,2.6,NA,NA
Denali,DENA,AK,2009,9,September,2009-09-01,37594,NA,2.5,NA,NA
Denali,DENA,AK,2009,10,October,2009-10-01,30433,NA,2.5,NA,NA
Denali,DENA,AK,2009,11,November,2009-11-01,25063,NA,2.5,NA,NA
Denali,DENA,AK,2009,12,December,2009-12-01,23273,NA,2.3,NA,NA
Denali,DENA,AK,2010,1,January,2010-01-01,13260,NA,2.1,NA,NA
Denali,DENA,AK,2010,2,February,2010-02-01,15154,NA,1.9,NA,NA
Denali,DENA,AK,2010,3,March,2010-03-01,20837,NA,2.4,NA,NA
Denali,DENA,AK,2010,4,April,2010-04-01,26520,NA,2.7,NA,NA
Denali,DENA,AK,2010,5,May,2010-05-01,34097,NA,3.1,NA,NA
Denali,DENA,AK,2010,6,June,2010-06-01,43568,NA,3,NA,NA
Denali,DENA,AK,2010,7,July,2010-07-01,53040,NA,2.7,NA,NA
Denali,DENA,AK,2010,8,August,2010-08-01,49251,NA,2.6,NA,NA
Denali,DENA,AK,2010,9,September,2010-09-01,39780,NA,2.5,NA,NA
Denali,DENA,AK,2010,10,October,2010-10-01,32203,NA,2.5,NA,NA
Denali,DENA,AK,2010,11,November,2010-11-01,26520,NA,2.5,NA,NA
Denali,DENA,AK,2010,12,December,2010-12-01,24626,NA,2.3,NA,NA
Denali,DENA,AK,2011,1,January,2011-01-01,14230,NA,2.1,NA,NA
Denali,DENA,AK,2011,2,February,2011-02-01,16263,NA,1.9,NA,NA
Denali,DENA,AK,2011,3,March,2011-03-01,22362,NA,2.4,NA,NA
Denali,DENA,AK,2011,4,April,2011-04-01,28461,NA,2.7,NA,NA
Denali,DENA,AK,2011,5,May,2011-05-01,36592,NA,3.1,NA,NA
Denali,DENA,AK,2011,6,June,2011-06-01,46757,NA,3,NA,NA
Denali,DENA,AK,2011,7,July,2011-07-01,56921,NA,2.7,NA,NA
Denali,DENA,AK,2011,8,August,2011-08-01,52856,NA,2.6,NA,NA
Denali,DENA,AK,2011,9,September,2011-09-01,42691,NA,2.5,NA,NA
Denali,DENA,AK,2011,10,October,2011-10-01,34559,NA,2.5,NA,NA
Denali,DENA,AK,2011,11,November,2011-11-01,28461,NA,2.5,NA,NA
Denali,DENA,AK,2011,12,December,2011-12-01,26428,NA,2.3,NA,NA
Denali,DENA,AK,2012,1,January,2012-01-01,13595,NA,2.1,NA,NA
Denali,DENA,AK,2012,2,February,2012-02-01,15537,NA,1.9,NA,NA
Denali,DENA,AK,2012,3,March,2012-03-01,21364,NA,2.4,NA,NA
Denali,DENA,AK,2012,4,April,2012-04-01,27190,NA,2.7,NA,NA
Denali,DENA,AK,2012,5,May,2012-05-01,34959,NA,3.1,NA,NA
Denali,DENA,AK,2012,6,June,2012-06-01,44670,NA,3,NA,NA
Denali,DENA,AK,2012,7,July,2012-07-01,54381,NA,2.7,NA,NA
Denali,DENA,AK,2012,8,August,2012-08-01,50496,NA,2.6,NA,NA
Denali,DENA,AK,2012,9,September,2012-09-01,40785,NA,2.5,NA,NA
Denali,DENA,AK,2012,10,October,2012-10-01,33017,NA,2.5,NA,NA
Denali,DENA,AK,2012,11,November,2012-11-01,27190,NA,2.5,NA,NA
Denali,DENA,AK,2012,12,December,2012-12-01,25248,NA,2.3,NA,NA
Denali,DENA,AK,2013,1,January,2013-01-01,18582,NA,2.1,NA,NA
Denali,DENA,AK,2013,2,February,2013-02-01,21237,NA,1.9,NA,NA
Denali,DENA,AK,2013,3,March,2013-03-01,29201,NA,2.4,NA,NA
Denali,DENA,AK,2013,4,April,2013-04-01,37165,NA,2.7,NA,NA
Denali,DENA,AK,2013,5,May,2013-05-01,47783,NA,3.1,NA,NA
Denali,DENA,AK,2013,6,June,2013-06-01,61056,NA,3,NA,NA
Denali,DENA,AK,2013,7,July,2013-07-01,74329,NA,2.7,NA,NA
Denali,DENA,AK,2013,8,August,2013-08-01,69020,NA,2.6,NA,NA
Denali,DENA,AK,2013,9,September,2013-09-01,55747,NA,2.5,NA,NA
Denali,DENA,AK,2013,10,October,2013-10-01,45128,NA,2.5,NA,NA
Denali,DENA,AK,2013,11,November,2013-11-01,37165,NA,2.5,NA,NA
Denali,DENA,AK,2013,12,December,2013-12-01,34510,NA,2.3,NA,NA
Denali,DENA,AK,2014,1,January,2014-01-01,18596,NA,2.1,NA,NA
Denali,DENA,AK,2014,2,February,2014-02-01,21253,NA,1.9,NA,NA
Denali,DENA,AK,2014,3,March,2014-03-01,29222,NA,2.4,NA,NA
Denali,DENA,AK,2014,4,April,2014-04-01,37192,NA,2.7,NA,NA
Denali,DENA,AK,2014,5,May,2014-05-01,47818,NA,3.1,NA,NA
Denali,DENA,AK,2014,6,June,2014-06-01,61101,NA,3,NA,NA
Denali,DENA,AK,2014,7,July,2014-07-01,74384,NA,2.7,NA,NA
Denali,DENA,AK,2014,8,August,2014-08-01,69071,NA,2.6,NA,NA
Denali,DENA,AK,2014,9,September,2014-09-01,55788,NA,2.5,NA,NA
Denali,DENA,AK,2014,10,October,2014-10-01,45162,NA,2.5,NA,NA
Denali,DENA,AK,2014,11,November,2014-11-01,37192,NA,2.5,NA,NA
Denali,DENA,AK,2014,12,December,2014-12-01,34535,NA,2.3,NA,NA
Denali,DENA,AK,2015,1,January,2015-01-01,19626,NA,2.1,NA,NA
Denali,DENA,AK,2015,2,February,2015-02-01,22430,NA,1.9,NA,NA
Denali,DENA,AK,2015,3,March,2015-03-01,30842,NA,2.4,NA,NA
Denali,DENA,AK,2015,4,April,2015-04-01,39253,NA,2.7,NA,NA
Denali,DENA,AK,2015,5,May,2015-05-01,50468,NA,3.1,NA,NA
Denali,DENA,AK,2015,6,June,2015-06-01,64487,NA,3,NA,NA
Denali,DENA,AK,2015,7,July,2015-07-01,78506,NA,2.7,NA,NA
Denali,DENA,AK,2015,8,August,2015-08-01,72898,NA,2.6,NA,NA
Denali,DENA,AK,2015,9,September,2015-09-01,58879,NA,2.5,NA,NA
Denali,DENA,AK,2015,10,October,2015-10-01,47664,NA,2.5,NA,NA
Denali,DENA,AK,2015,11,November,2015-11-01,39253,NA,2.5,NA,NA
Denali,DENA,AK,2015,12,December,2015-12-01,36449,NA,2.3,NA,NA
Denali,DENA,AK,2016,1,January,2016-01-01,20559,NA,2.1,NA,NA
Denali,DENA,AK,2016,2,February,2016-02-01,23496,NA,1.9,NA,NA
Denali,DENA,AK,2016,3,March,2016-03-01,32308,NA,2.4,NA,NA
Denali,DENA,AK,2016,4,April,2016-04-01,41119,NA,2.7,NA,NA
Denali,DENA,AK,2016,5,May,2016-05-01,52867,NA,3.1,NA,NA
Denali,DENA,AK,2016,6,June,2016-06-01,67552,NA,3,NA,NA
Denali,DENA,AK,2016,7,July,2016-07-01,82238,NA,2.7,NA,NA
Denali,DENA,AK,2016,8,August,2016-08-01,76364,NA,2.6,NA,NA
Denali,DENA,AK,2016,9,September,2016-09-01,61678,NA,2.5,NA,NA
Denali,DENA,AK,2016,10,October,2016-10-01,49930,NA,2.5,NA,NA
Denali,DENA,AK,2016,11,November,2016-11-01,41119,NA,2.5,NA,NA
Denali,DENA,AK,2016,12,December,2016-12-01,38182,NA,2.3,NA,NA
Dry Tortugas,DRTO,FL,2007,1,January,2007-01-01,2131,NA,2.1,NA,NA
Dry Tortugas,DRTO,FL,2007,2,February,2007-02-01,2436,NA,1.9,NA,NA
Dry Tortugas,DRTO,FL,2007,3,March,2007-03-01,3349,NA,2.4,NA,NA
Dry Tortugas,DRTO,FL,2007,4,April,2007-04-01,4263,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2007,5,May,2007-05-01,5481,NA,3.1,NA,NA
Dry Tortugas,DRTO,FL,2007,6,June,2007-06-01,7003,NA,3,NA,NA
Dry Tortugas,DRTO,FL,2007,7,July,2007-07-01,8525,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2007,8,August,2007-08-01,7916,NA,2.6,NA,NA
Dry Tortugas,DRTO,FL,2007,9,September,2007-09-01,6394,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2007,10,October,2007-10-01,5176,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2007,11,November,2007-11-01,4263,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2007,12,December,2007-12-01,3958,NA,2.3,NA,NA
Dry Tortugas,DRTO,FL,2008,1,January,2008-01-01,2238,NA,2.1,NA,NA
Dry Tortugas,DRTO,FL,2008,2,February,2008-02-01,2558,NA,1.9,NA,NA
Dry Tortugas,DRTO,FL,2008,3,March,2008-03-01,3517,NA,2.4,NA,NA
Dry Tortugas,DRTO,FL,2008,4,April,2008-04-01,4476,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2008,5,May,2008-05-01,5755,NA,3.1,NA,NA
Dry Tortugas,DRTO,FL,2008,6,June,2008-06-01,7354,NA,3,NA,NA
Dry Tortugas,DRTO,FL,2008,7,July,2008-07-01,8953,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2008,8,August,2008-08-01,8313,NA,2.6,NA,NA
Dry Tortugas,DRTO,FL,2008,9,September,2008-09-01,6714,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2008,10,October,2008-10-01,5435,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2008,11,November,2008-11-01,4476,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2008,12,December,2008-12-01,4157,NA,2.3,NA,NA
Dry Tortugas,DRTO,FL,2009,1,January,2009-01-01,1820,NA,2.1,NA,NA
Dry Tortugas,DRTO,FL,2009,2,February,2009-02-01,2080,NA,1.9,NA,NA
Dry Tortugas,DRTO,FL,2009,3,March,2009-03-01,2861,NA,2.4,NA,NA
Dry Tortugas,DRTO,FL,2009,4,April,2009-04-01,3641,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2009,5,May,2009-05-01,4681,NA,3.1,NA,NA
Dry Tortugas,DRTO,FL,2009,6,June,2009-06-01,5981,NA,3,NA,NA
Dry Tortugas,DRTO,FL,2009,7,July,2009-07-01,7282,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2009,8,August,2009-08-01,6761,NA,2.6,NA,NA
Dry Tortugas,DRTO,FL,2009,9,September,2009-09-01,5461,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2009,10,October,2009-10-01,4421,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2009,11,November,2009-11-01,3641,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2009,12,December,2009-12-01,3381,NA,2.3,NA,NA
Dry Tortugas,DRTO,FL,2010,1,January,2010-01-01,1886,NA,2.1,NA,NA
Dry Tortugas,DRTO,FL,2010,2,February,2010-02-01,2156,NA,1.9,NA,NA
Dry Tortugas,DRTO,FL,2010,3,March,2010-03-01,2964,NA,2.4,NA,NA
Dry Tortugas,DRTO,FL,2010,4,April,2010-04-01,3772,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2010,5,May,2010-05-01,4850,NA,3.1,NA,NA
Dry Tortugas,DRTO,FL,2010,6,June,2010-06-01,6197,NA,3,NA,NA
Dry Tortugas,DRTO,FL,2010,7,July,2010-07-01,7545,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2010,8,August,2010-08-01,7006,NA,2.6,NA,NA
Dry Tortugas,DRTO,FL,2010,9,September,2010-09-01,5658,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2010,10,October,2010-10-01,4581,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2010,11,November,2010-11-01,3772,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2010,12,December,2010-12-01,3503,NA,2.3,NA,NA
Dry Tortugas,DRTO,FL,2011,1,January,2011-01-01,2631,NA,2.1,NA,NA
Dry Tortugas,DRTO,FL,2011,2,February,2011-02-01,3007,NA,1.9,NA,NA
Dry Tortugas,DRTO,FL,2011,3,March,2011-03-01,4134,NA,2.4,NA,NA
Dry Tortugas,DRTO,FL,2011,4,April,2011-04-01,5262,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2011,5,May,2011-05-01,6765,NA,3.1,NA,NA
Dry Tortugas,DRTO,FL,2011,6,June,2011-06-01,8645,NA,3,NA,NA
Dry Tortugas,DRTO,FL,2011,7,July,2011-07-01,10524,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2011,8,August,2011-08-01,9772,NA,2.6,NA,NA
Dry Tortugas,DRTO,FL,2011,9,September,2011-09-01,7893,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2011,10,October,2011-10-01,6390,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2011,11,November,2011-11-01,5262,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2011,12,December,2011-12-01,4886,NA,2.3,NA,NA
Dry Tortugas,DRTO,FL,2012,1,January,2012-01-01,2119,NA,2.1,NA,NA
Dry Tortugas,DRTO,FL,2012,2,February,2012-02-01,2422,NA,1.9,NA,NA
Dry Tortugas,DRTO,FL,2012,3,March,2012-03-01,3330,NA,2.4,NA,NA
Dry Tortugas,DRTO,FL,2012,4,April,2012-04-01,4238,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2012,5,May,2012-05-01,5450,NA,3.1,NA,NA
Dry Tortugas,DRTO,FL,2012,6,June,2012-06-01,6963,NA,3,NA,NA
Dry Tortugas,DRTO,FL,2012,7,July,2012-07-01,8477,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2012,8,August,2012-08-01,7872,NA,2.6,NA,NA
Dry Tortugas,DRTO,FL,2012,9,September,2012-09-01,6358,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2012,10,October,2012-10-01,5147,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2012,11,November,2012-11-01,4238,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2012,12,December,2012-12-01,3936,NA,2.3,NA,NA
Dry Tortugas,DRTO,FL,2013,1,January,2013-01-01,2044,NA,2.1,NA,NA
Dry Tortugas,DRTO,FL,2013,2,February,2013-02-01,2336,NA,1.9,NA,NA
Dry Tortugas,DRTO,FL,2013,3,March,2013-03-01,3212,NA,2.4,NA,NA
Dry Tortugas,DRTO,FL,2013,4,April,2013-04-01,4088,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2013,5,May,2013-05-01,5256,NA,3.1,NA,NA
Dry Tortugas,DRTO,FL,2013,6,June,2013-06-01,6716,NA,3,NA,NA
Dry Tortugas,DRTO,FL,2013,7,July,2013-07-01,8176,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2013,8,August,2013-08-01,7592,NA,2.6,NA,NA
Dry Tortugas,DRTO,FL,2013,9,September,2013-09-01,6132,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2013,10,October,2013-10-01,4964,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2013,11,November,2013-11-01,4088,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2013,12,December,2013-12-01,3796,NA,2.3,NA,NA
Dry Tortugas,DRTO,FL,2014,1,January,2014-01-01,2270,NA,2.1,NA,NA
Dry Tortugas,DRTO,FL,2014,2,February,2014-02-01,2595,NA,1.9,NA,NA
Dry Tortugas,DRTO,FL,2014,3,March,2014-03-01,3568,NA,2.4,NA,NA
Dry Tortugas,DRTO,FL,2014,4,April,2014-04-01,4541,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2014,5,May,2014-05-01,5838,NA,3.1,NA,NA
Dry Tortugas,DRTO,FL,2014,6,June,2014-06-01,7459,NA,3,NA,NA
Dry Tortugas,DRTO,FL,2014,7,July,2014-07-01,9081,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2014,8,August,2014-08-01,8432,NA,2.6,NA,NA
Dry Tortugas,DRTO,FL,2014,9,September,2014-09-01,6811,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2014,10,October,2014-10-01,5514,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2014,11,November,2014-11-01,4541,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2014,12,December,2014-12-01,4216,NA,2.3,NA,NA
Dry Tortugas,DRTO,FL,2015,1,January,2015-01-01,2480,NA,2.1,NA,NA
Dry Tortugas,DRTO,FL,2015,2,February,2015-02-01,2834,NA,1.9,NA,NA
Dry Tortugas,DRTO,FL,2015,3,March,2015-03-01,3897,NA,2.4,NA,NA
Dry Tortugas,DRTO,FL,2015,4,April,2015-04-01,4960,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2015,5,May,2015-05-01,6378,NA,3.1,NA,NA
Dry Tortugas,DRTO,FL,2015,6,June,2015-06-01,8149,NA,3,NA,NA
Dry Tortugas,DRTO,FL,2015,7,July,2015-07-01,9921,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2015,8,August,2015-08-01,9212,NA,2.6,NA,NA
Dry Tortugas,DRTO,FL,2015,9,September,2015-09-01,7441,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2015,10,October,2015-10-01,6023,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2015,11,November,2015-11-01,4960,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2015,12,December,2015-12-01,4606,NA,2.3,NA,NA
Dry Tortugas,DRTO,FL,2016,1,January,2016-01-01,2578,NA,2.1,NA,NA
Dry Tortugas,DRTO,FL,2016,2,February,2016-02-01,2946,NA,1.9,NA,NA
Dry Tortugas,DRTO,FL,2016,3,March,2016-03-01,4051,NA,2.4,NA,NA
Dry Tortugas,DRTO,FL,2016,4,April,2016-04-01,5156,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2016,5,May,2016-05-01,6629,NA,3.1,NA,NA
Dry Tortugas,DRTO,FL,2016,6,June,2016-06-01,8471,NA,3,NA,NA
Dry Tortugas,DRTO,FL,2016,7,July,2016-07-01,10313,NA,2.7,NA,NA
Dry Tortugas,DRTO,FL,2016,8,August,2016-08-01,9576,NA,2.6,NA,NA
Dry Tortugas,DRTO,FL,2016,9,September,2016-09-01,7734,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2016,10,October,2016-10-01,6261,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2016,11,November,2016-11-01,5156,NA,2.5,NA,NA
Dry Tortugas,DRTO,FL,2016,12,December,2016-12-01,4788,NA,2.3,NA,NA
Gates of the Arctic,GAAR,AK,2007,1,January,2007-01-01,383,NA,2.1,NA,NA
Gates of the Arctic,GAAR,AK,2007,2,February,2007-02-01,438,NA,1.9,NA,NA
Gates of the Arctic,GAAR,AK,2007,3,March,2007-03-01,602,NA,2.4,NA,NA
Gates of the Arctic,GAAR,AK,2007,4,April,2007-04-01,766,NA,2.7,NA,NA
Gates of the Arctic,GAAR,AK,2007,5,May,2007-05-01,985,NA,3.1,NA,NA
Gates of the Arctic,GAAR,AK,2007,6,June,2007-06-01,1258,NA,3,NA,NA
Gates of the Arctic,GAAR,AK,2007,7,July,2007-07-01,1532,NA,2.7,NA,NA
Gates of the Arctic,GAAR,AK,2007,8,August,2007-08-01,1422,NA,2.6,NA,NA
Gates of the Arctic,GAAR,AK,2007,9,September,2007-09-01,1149,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2007,10,October,2007-10-01,930,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2007,11,November,2007-11-01,766,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2007,12,December,2007-12-01,711,NA,2.3,NA,NA
Gates of the Arctic,GAAR,AK,2008,1,January,2008-01-01,399,NA,2.1,NA,NA
Gates of the Arctic,GAAR,AK,2008,2,February,2008-02-01,456,NA,1.9,NA,NA
Gates of the Arctic,GAAR,AK,2008,3,March,2008-03-01,627,NA,2.4,NA,NA
Gates of the Arctic,GAAR,AK,2008,4,April,2008-04-01,798,NA,2.7,NA,NA
Gates of the Arctic,GAAR,AK,2008,5,May,2008-05-01,1026,NA,3.1,NA,NA
Gates of the Arctic,GAAR,AK,2008,6,June,2008-06-01,1311,NA,3,NA,NA
Gates of the Arctic,GAAR,AK,2008,7,July,2008-07-01,1596,NA,2.7,NA,NA
Gates of the Arctic,GAAR,AK,2008,8,August,2008-08-01,1482,NA,2.6,NA,NA
Gates of the Arctic,GAAR,AK,2008,9,September,2008-09-01,1197,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2008,10,October,2008-10-01,969,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2008,11,November,2008-11-01,798,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2008,12,December,2008-12-01,741,NA,2.3,NA,NA
Gates of the Arctic,GAAR,AK,2009,1,January,2009-01-01,349,NA,2.1,NA,NA
Gates of the Arctic,GAAR,AK,2009,2,February,2009-02-01,399,NA,1.9,NA,NA
Gates of the Arctic,GAAR,AK,2009,3,March,2009-03-01,549,NA,2.4,NA,NA
Gates of the Arctic,GAAR,AK,2009,4,April,2009-04-01,698,NA,2.7,NA,NA
Gates of the Arctic,GAAR,AK,2009,5,May,2009-05-01,898,NA,3.1,NA,NA
Gates of the Arctic,GAAR,AK,2009,6,June,2009-06-01,1147,NA,3,NA,NA
Gates of the Arctic,GAAR,AK,2009,7,July,2009-07-01,1397,NA,2.7,NA,NA
Gates of the Arctic,GAAR,AK,2009,8,August,2009-08-01,1297,NA,2.6,NA,NA
Gates of the Arctic,GAAR,AK,2009,9,September,2009-09-01,1047,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2009,10,October,2009-10-01,848,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2009,11,November,2009-11-01,698,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2009,12,December,2009-12-01,648,NA,2.3,NA,NA
Gates of the Arctic,GAAR,AK,2010,1,January,2010-01-01,379,NA,2.1,NA,NA
Gates of the Arctic,GAAR,AK,2010,2,February,2010-02-01,434,NA,1.9,NA,NA
Gates of the Arctic,GAAR,AK,2010,3,March,2010-03-01,596,NA,2.4,NA,NA
Gates of the Arctic,GAAR,AK,2010,4,April,2010-04-01,759,NA,2.7,NA,NA
Gates of the Arctic,GAAR,AK,2010,5,May,2010-05-01,976,NA,3.1,NA,NA
Gates of the Arctic,GAAR,AK,2010,6,June,2010-06-01,1247,NA,3,NA,NA
Gates of the Arctic,GAAR,AK,2010,7,July,2010-07-01,1518,NA,2.7,NA,NA
Gates of the Arctic,GAAR,AK,2010,8,August,2010-08-01,1409,NA,2.6,NA,NA
Gates of the Arctic,GAAR,AK,2010,9,September,2010-09-01,1138,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2010,10,October,2010-10-01,921,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2010,11,November,2010-11-01,759,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2010,12,December,2010-12-01,705,NA,2.3,NA,NA
Gates of the Arctic,GAAR,AK,2011,1,January,2011-01-01,407,NA,2.1,NA,NA
Gates of the Arctic,GAAR,AK,2011,2,February,2011-02-01,465,NA,1.9,NA,NA
Gates of the Arctic,GAAR,AK,2011,3,March,2011-03-01,639,NA,2.4,NA,NA
Gates of the Arctic,GAAR,AK,2011,4,April,2011-04-01,814,NA,2.7,NA,NA
Gates of the Arctic,GAAR,AK,2011,5,May,2011-05-01,1046,NA,3.1,NA,NA
Gates of the Arctic,GAAR,AK,2011,6,June,2011-06-01,1337,NA,3,NA,NA
Gates of the Arctic,GAAR,AK,2011,7,July,2011-07-01,1627,NA,2.7,NA,NA
Gates of the Arctic,GAAR,AK,2011,8,August,2011-08-01,1511,NA,2.6,NA,NA
Gates of the Arctic,GAAR,AK,2011,9,September,2011-09-01,1220,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2011,10,October,2011-10-01,988,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2011,11,November,2011-11-01,814,NA,2.5,NA,NA
Gates of the Arctic,GAAR,AK,2011,12,December,2011-12-01,755,NA,2.3,NA,NA
Gates of the Arctic,GAAR,AK,2012,1,January,2012-01-01,381,NA,2.1,NA,NA
Gates of the Arctic,GAAR,AK,2012,2,February,2012-02-01,436,NA,1.9,NA,NA
Gates of the Arctic,GAAR,AK,2012,3,March,2012-03-01,599,NA,2.4,NA,NA
Gates of the Arctic,GAAR,AK,2012,4,April,2012-04-01,763,NA,2.7,NA,NA
Gates of the Arctic,GAAR,AK,2012,5,May,2012-05-01,981,NA,3.1,NA,NA
Gates of the Arctic,GAAR,AK,2012,6,June,2012-06-01,1253,NA,3,NA,NA
Gates of the Arctic,GAAR,AK,2012,7,July,2012-07-01,1526,NA,2.7,NA,NA
